hospital_id,row_id,line_type,description,rev_code,local_code,code,ms_drg,apr_drg,eapg,hcpcs_cpt,modifiers,alt_hcpcs_cpt,thru,apc,icd,ndc,drug_hcpcs_multiplier,drug_quantity,drug_unit_of_measurement,drug_type_of_measurement,billing_class,setting,rate_category,payer_name,carrier,plan_type,standard_charge,standard_charge_percent,contracting_method,additional_generic_notes,additional_payer_specific_notes
140290,1.27464E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i55906145_BLUE_CROSS_MEDICARE_ADVANTAGE_IL_1130, Blue Cross, Medicare/Medicaid,36155.4,,,,
140290,1.44882E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,min,Min_Negotiated_Rate,Other, HMO,34347.63,,,,
140290,1.49424E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i63928363_CLEAR_SPRING_HEALTH_MEDICARE_1125, Clear Spring, Medicare/Medicaid,36155.4,,,,
140290,1.5658E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i70072971_CIGNA_HEALTHSPRING_1125, Cigna, PPO,36155.4,,,,
140290,1.99427E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i49992229_HUMANA_MEDICARE_ADVANTAGE_1133, Humana, Medicare/Medicaid,36155.4,,,,
140290,2.51283E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i55902236_BLUE_CROSS_BLUE_CHOICE_SELECTOPTIONSPREFERRED_PPO_1077, Blue Cross, POS/Choice,47363.57,,,,
140290,2.575E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i66036962_BLUE_CROSS_IL_1174, Blue Cross, PPO,51467.01,,,,
140290,3.15223E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i58015512_CIGNA_HEALTHSPRING_CAREPLANTOTALCARE_MEDICARE_HMO_1125, Cigna, HMO,36155.4,,,,
140290,3.17676E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i55909152_BLUE_CROSS_HMOBLUE_ADVANTAGE_1075, Blue Cross, HMO,42262.92,,,,
140290,3.51949E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,cash,i58022147_MEDICARE_MED_NECS_NOT_MET_12X_SELF_AUDIT_PFS_ONLY_1125, Medicare, Medicare/Medicaid,36155.4,,,,
140290,3.93082E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i33856761_AETNA_HMOCHOICE_POSOPEN_ACCESSSELECTEPOQPOS_1189, Aetna, POS/Choice,53401.9,,,,
140290,4.09148E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i55903575_AETNA_BETTER_HEALTH_PREMIER_PLAN_MEDICAREMEDICAID_1125, Aetna, Medicare/Medicaid,36155.4,,,,
140290,4.48503E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i57865783_BLUE_CROSS_UNIFIED_PHYSICIANS_NETWORK_1174, Blue Cross, Local/Regional,51467.01,,,,
140290,4.60581E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i65222279_CIGNA_ONE_HEALTH_930, Cigna, HMO,45742.51,,,,
140290,5.07822E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i69067365_ASCENSION_COMPLETE_1125,Other, PPO,36155.4,,,,
140290,5.1242E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i49748852_UNITED_HMOPPOPOSSELECTCHOICE_1117, UnitedHealthcare, HMO,63071,,,,
140290,5.47323E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i49583637_WELLCARE_MEDICARE_1125, Medicare, Medicare/Medicaid,36155.4,,,,
140290,5.57773E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i55906145_BLUE_CROSS_MEDICARE_ADVANTAGE_IL_1131, Blue Cross, Medicare/Medicaid,36155.4,,,,
140290,5.61761E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i33631618_UNITED_UMRUHSS_PPO_39026_1117, UnitedHealthcare, PPO,63071,,,,
140290,6.39272E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i49748793_UNITED_ALL_SAVERS_1117, UnitedHealthcare, HMO,63071,,,,
140290,6.54108E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i69006143_BRIGHT_HEALTH_BRIGHT_ADVANTAGE_MEDICARE_789, Blue Cross, Medicare/Medicaid,45194.25,,,,
140290,7.05567E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i73472783_BLUE_CROSS_LOCALLABOR_FUND_PPO_1174, Blue Cross, PPO,51467.01,,,,
140290,7.4602E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i58018336_HUMANA_MEDICAL_CARE_GROUP_HMO_933, Humana, HMO,60986.45,,,,
140290,7.81512E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i39878184_BC_OF_IL_CHOICE_BCSGLDSLVBRZ_AMH_201_51_1077,Other, Local/Regional,47363.57,,,,
140290,7.99718E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i58026683_AMBETTER_IL_EXCHANGE_669, Ambetter, HMO,58571.74,,,,
140290,8.00639E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i55906173_BLUE_CROSS_PPOFEDERAL_1174, Blue Cross, PPO,51467.01,,,,
140290,8.25397E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i58025475_ACTIN_CARE_GROUPS_895, Medicare, HMO,56040.87,,,,
140290,8.48547E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i60667100_BLUE_CROSS_MEDICAREAMITA_CIN_741_1131, Blue Cross, Medicare/Medicaid,36155.4,,,,
140290,8.55622E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i55909160_BLUE_CROSS_BLUE_CHOICE_PREFERRED_PPOBCE_EXCHANGE_1077, Blue Cross, PPO,47363.57,,,,
140290,8.72292E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i49750838_UNITED_PPO_1117, UnitedHealthcare, PPO,63071,,,,
140290,9.53561E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i56094552_ILLINICARE_HEALTH_MEDICAREMEDICAID_DUAL_MMAI_1135, Medicare, Medicare/Medicaid,37240.06,,,,
140290,9.81309E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i33630667_UNITED_MEDICARE_SOLUTIONSMCARE_COMPLETEMCARE_ADV_1139, UnitedHealthcare, Medicare/Medicaid,34347.63,,,,
140290,9.86266E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i58018153_BLUE_CROSS_NON_CONTRACTED_IPA_1075, Blue Cross, HMO,42262.92,,,,
140290,9.97346E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i56094470_MERIDIAN_COMPLETE_MEDICAREMEDICAID_DUAL_1125, Medicare, Medicare/Medicaid,36155.4,,,,
140290,1.06041E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i69267443_Veterans_Community_Care_NetworkOptum_VA_1125, UnitedHealthcare, HMO,36155.4,,,,
140290,1.08127E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i57864227_BLUE_CROSS_NORTHWEST_PRIMARY_CARE_ALLIANCE280_1075, Blue Cross, HMO,42262.92,,,,
140290,1.08183E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i58021788_UNITED_INDEMNITY_1117, UnitedHealthcare, PPO,63071,,,,
140290,1.11179E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i58022949_HUMANA_HMOCHOICEPOS_933, Humana, HMO,60986.45,,,,
140290,1.11877E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i33624760_UNITED_GOLDEN_RULEUHCLIC_1117, UnitedHealthcare, PPO,63071,,,,
140290,1.21974E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i57862088_BLUE_CROSS_HEALTH_PLUS_PHYSICIANS_HMO247_1075, Blue Cross, HMO,42262.92,,,,
140290,1.30578E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i55970620_HUMANA_GOLD_PLUS_INTEGRATED_MEDICAREMEDICAID_PLAN_1134, Humana, Medicare/Medicaid,36155.4,,,,
140290,1.38493E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i56033177_UNITED_NAVIGATE_1117, UnitedHealthcare, HMO,63071,,,,
140290,1.39353E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i55906161_BLUE_CROSS_BLUE_PRECISION_HMO_EXCHANGE_1075, Blue Cross, HMO,42262.92,,,,
140290,1.42512E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i50230415_AETNACONTINENTAL_LIFE_MEDICARE_SUPPLEMENT_1129, Aetna, Medicare/Medicaid,36155.4,,,,
140290,1.45074E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i58015555_UNITED_GROUP_MEDICAREPFFSDUAL_COMPLETENURSING_HOMESNP_1125, UnitedHealthcare, PPO,36155.4,,,,
140290,1.53459E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i70083197_BINDUNITED_CHOICE_PLUS_1117, UnitedHealthcare, PPO,63071,,,,
140290,1.53644E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i58015546_UNITED_CHOICEOPEN_ACCESSSELECTEPOMANAGED_INDEMINITY_1117, UnitedHealthcare, POS/Choice,63071,,,,
140290,1.59515E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i33224616_MEDICARE_MANAGED_CARE_MISC_1125, Medicare, Medicare/Medicaid,36155.4,,,,
140290,1.62558E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i33856808_AETNA_MEDICARE_ADVANTAGE_1129, Aetna, Medicare/Medicaid,36155.4,,,,
140290,1.62912E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i52155488_HUMANA_PPO_935, Humana, PPO,69404.83,,,,
140290,1.64736E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i49992229_HUMANA_MEDICARE_ADVANTAGE_1134, Humana, Medicare/Medicaid,36155.4,,,,
140290,1.73644E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i73766147_BRIGHT_HEALTH_BRONZESILVERGOLD_HMO_789, Blue Cross, HMO,45194.25,,,,
140290,1.73701E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i55964413_CIGNA_CONNECTEXCHANGE_929, Cigna, PPO,41306.16,,,,
140290,1.77628E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i33856808_AETNA_MEDICARE_ADVANTAGE_1128, Aetna, Medicare/Medicaid,36155.4,,,,
140290,1.8119E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i33630667_UNITED_MEDICARE_SOLUTIONSMCARE_COMPLETEMCARE_ADV_1143, UnitedHealthcare, Medicare/Medicaid,34347.63,,,,
140290,1.82463E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i56119513_AETNA_STATE_OF_ILLINOIS_1189, Aetna, Local/Regional,53401.9,,,,
140290,1.83498E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i58018631_MEDICARE_INPT_110_LIABILITY_PFS_ONLY_1125, Medicare, Medicare/Medicaid,36155.4,,,,
142011,2.31471E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002205_HEALTHLINK_1825, Healthlink, PPO,61467.5,,,,
142011,7.38157E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002203_HEALTHLINK_OPEN_ACCESS_1825, Healthlink, PPO,61467.5,,,,
142011,7.9035E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,min,Min_Negotiated_Rate,Other, HMO,61467.5,,,,
142011,9.99744E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,max,Max_Negotiated_Rate,Other, HMO,61467.5,,,,
